Gene_ID	TCGA.BH.A18N	TCGA.BH.A18Q	TCGA.BH.A18U	TCGA.C8.A12L	TCGA.C8.A12T	TCGA.C8.A12U	TCGA.C8.A12V	TCGA.C8.A12Z	TCGA.C8.A130	TCGA.C8.A131	TCGA.C8.A134	TCGA.C8.A135	TCGA.C8.A138	TCGA.D8.A142	TCGA.E2.A154	TCGA.E2.A158	TCGA.E2.A15A
CBX8	0.121358926255	0.493647904944	0.446029744543	0.158981726992	-0.346072116187	-0.0353805540537	-0.150967378946	-0.305990887937	0.486012139572	-0.390012289822	-0.339827320267	0.145748784506	0.56261555607	0.263101941429	-0.421297506289	0.398311276231	0.0919597107232
CBY1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.173312148636	NA	NA	0.434122175335	NA	0.780302856161	0.8134312716	-0.154907457235
CC2D1A	0.124268322228	0.317974873932	-0.191908702734	0.839509152487	-0.0405083648245	-0.205165349889	0.0490523440248	-0.330862219407	0.482303075266	-0.0478603160011	0.146945076594	-0.349006256275	-0.321325105718	-0.0670445289086	-0.0515153144863	-0.490117105442	-0.0989363525659
CC2D1B	-0.343087320918	-0.107976959946	-0.109028184724	0.0813789010182	0.00195049183418	0.159757075248	0.472348407757	0.188139932202	0.0182672652537	-0.0899621254808	0.288706008995	0.00518205290045	-0.0747096399916	-0.157500898227	-0.296709851342	-0.243717148313	-0.0111122211887
CCAR1	0.314909964249	0.0456646797104	0.0984328440996	-0.0713381337952	0.18257639176	0.109676620992	-0.0609198378182	0.0233865579562	0.335747286719	-0.0641930863044	0.106823826577	-0.222518526506	0.0663368881733	-0.353219789157	-0.0130132980724	0.32630376232	0.0534812138334
CCAR2	-0.53319378644	-0.187196893011	-0.105473432196	-0.294357796494	0.388475836499	-0.00474801207792	0.155286125483	-0.12736059867	-0.0264763104053	-0.201071021422	-0.33205232032	-0.169529410681	-0.0478969835725	-0.171908572027	0.277195815587	-0.0297941127355	-0.00611707450533
CCDC102A	0.0809229605989	-0.18887602188	-0.0967348903203	-0.327201706442	0.214052696519	-0.0837038581609	0.394345024313	-0.368196598449	0.167486413619	0.233286954392	0.314509075935	-0.559564628712	0.343954408502	0.402265963711	-0.444550920533	-0.0723518810791	-0.076484023101
CCDC106	NA	NA	NA	-0.240111683297	NA	NA	NA	NA	NA	-0.0433977738053	-0.417163274455	NA	0.310473656633	0.174688603541	-0.0827657976552	0.070851206468	0.191032336758
CCDC115	0.468097074949	-0.00755702130324	-0.291683598621	0.148445581761	0.210036574006	0.517788515032	-0.113465135682	-0.564724024426	0.16060915106	0.0761732639004	-0.297106467521	-1.23738425826	-0.507811067438	-0.428314542776	0.20431653156	-0.49888052252	-0.144631001204
CCDC117	0.192782042479	-0.774594003066	1.24217680377	-0.786012235932	-0.703848570071	0.173872736841	-0.160371722975	-1.41939885715	-0.183813858699	-0.198417830031	-0.249598072914	-0.336763599288	-0.454883978512	-0.46496777698	-0.53705445286	-0.0568469181623	0.123404987204
CCDC12	-0.196790947281	-0.00544987389022	0.020227604294	-0.196257353278	0.0662196615832	0.273408874544	-0.077914314946	-0.840249165889	0.183745917509	-0.140429641753	-0.21595747375	-0.570903703277	0.179577874258	-0.27763574623	-0.205209012589	0.156718169249	0.0451521295148
CCDC120	0.235722499247	-0.0514112424457	-0.0112926293169	0.497788452469	NA	0.0113534783641	0.183630128155	0.0398330153749	-0.129776064296	-0.240075271339	0.410582259149	-2.23987660581	0.0847231037413	NA	-1.43094002134	0.623025649763	0.168364287983
CCDC124	-0.0811899365757	-0.686685560086	0.0954168524745	-0.0546326290879	0.0952019850904	0.0404831002217	0.0809880668738	-0.82306692868	0.697605416045	-0.085615323956	0.1723903344	-0.454624610195	-0.248917176282	0.0232902937872	-0.0117278071341	0.134072665211	0.146648639814
CCDC125	-0.283749054156	-0.946808679118	NA	-0.968428400159	NA	0.301612388294	-1.33355669512	-1.39155776483	-1.30526942667	-0.0242057493536	-0.0102731237811	0.736873716925	0.206557116575	NA	-0.620863451925	NA	NA
CCDC127	0.92433110882	0.243292784197	0.0156736511486	-0.204205500542	-0.536079231599	-0.0575889887776	0.0274734675616	-0.450772591517	-0.134607976926	0.392571728837	0.204848381928	0.252354773787	-0.3701809774	-0.500189068968	0.38563432923	-0.0910024496743	-0.00144183614366
CCDC130	NA	-0.0655084605591	-0.116767756742	-0.312713590341	-0.374294040875	0.427164139324	0.208630957523	-0.901876804122	0.300639790128	-0.0608986341065	0.208975829141	-0.714716274262	0.119331011764	-0.967880649882	-0.631750313267	0.377104560245	-0.342153681185
CCDC134	-0.437923876406	0.456719262911	0.305887504376	0.394743764426	0.274306329714	-0.61512639988	0.189190842436	0.641668233707	-0.293998322421	-0.00888822859313	0.722722265166	0.232568968904	-0.00405600488663	-0.108354350475	-0.185911360098	0.0910701009363	-0.151717999145
CCDC137	-0.295154770996	-2.17688040368	NA	-0.211847702861	0.256222395369	NA	NA	NA	0.7786682421	0.470265633132	-0.133376223037	-1.63221420351	0.127213701566	-1.57523393128	-0.885097490333	0.606520104915	-0.152002569609
CCDC14	NA	-0.0298626567083	NA	NA	-0.032220894391	-0.0551478368416	1.5707223542	NA	-0.328200259986	-0.0744941992014	0.914709536184	NA	0.910767061348	NA	-0.95314879837	NA	NA
CCDC144A	0.274938829064	-1.31960779756	0.451164190252	-0.241217191778	0.555935824067	-0.309098546543	0.0149416206162	-2.36032554523	-0.429424574566	0.0165854450569	-0.205551163889	-1.08426228068	-0.332559121828	-0.232957202063	0.17019193413	0.14139212412	0.332220339285
CCDC149	-0.150502125392	-0.1376011799	-0.360872786665	0.0702829422985	0.0710744084356	0.20204775814	-0.375802462059	-0.314121438602	0.42678647291	0.252928503705	-0.244489478142	-0.326854217474	-0.174072611241	-0.0849279701944	0.204769302611	0.149446732357	-0.328270021155
CCDC174	-0.086666809558	-0.0691729745165	0.0292715427453	0.190932683922	0.444269386644	0.19672922625	0.104292912817	-0.0706511664427	1.02337267049	-0.173316978255	0.0192092739263	-0.187817279002	-0.023224989644	0.18479943574	0.0157365605138	0.466005817983	-0.166766512267
CCDC186	-0.280377537441	-0.253730468678	-0.0856402098311	0.247171444456	0.100979739511	-0.136025167525	0.144572482695	-0.451433040711	0.23235188342	0.301499077262	0.0896160931241	0.0477384333974	0.22008577893	0.0774009633348	-0.183105515393	0.0704988382605	-0.367426935077
CCDC22	0.058874028503	0.0132355314668	0.199757764791	0.0186221639534	0.262309854925	0.174437251246	0.171216625021	0.384759431558	-0.00310688826634	0.202350547441	0.0909805811358	-0.0377667596565	-0.111735252755	0.0797396990695	0.304601776361	-0.25497546805	-0.0354624598498
CCDC25	-0.35074852876	-0.161670531586	0.142549195185	-0.282525100703	0.221274326986	0.0388043612334	0.231358689817	-0.0446151590189	-0.0131906203759	-0.085354479817	-0.200736035541	-0.231473698513	-0.0521539697941	-0.163301207149	0.367444733972	-0.143237919569	-0.0495017752647
CCDC28A	0.16973452062	0.290338913533	-0.001590241765	-0.579569569752	0.440694639899	-0.0747048845809	-0.00965041695248	0.157787517797	-0.327021919862	-0.356413245264	0.00449466831797	-0.265752703814	0.218837618979	-0.109777789907	0.0353455002863	-0.114461116197	-0.147980184828
CCDC32	0.192840604396	0.0310435588985	0.183032888954	-0.482874629645	0.548136187315	0.209532807719	0.210017571447	0.209553244065	-0.273095262313	0.0279251492953	0.0215689840013	0.134741207162	0.292096175203	-0.509371282719	-0.473974664637	-0.292476950377	0.445556275809
CCDC43	-0.0581981244685	-0.375012614811	-0.0756154785988	0.315313676593	-0.0170350105959	0.120800651324	-0.24846683799	-0.495284576305	0.405748515193	-0.247388609567	0.216841765245	-0.107417586067	-0.100804180268	0.011023627749	-0.155326055937	-0.294605055415	0.310807254203
CCDC47	0.0270829319912	0.162220470295	-0.563768787689	0.613734873954	-0.647053152354	0.154272072469	-0.180196809217	0.00128268195237	-0.162177347428	-0.073342954365	-0.170912271825	0.0392900111553	0.0830824926491	0.0971937364958	-0.438967950116	0.279019260021	-0.247479164269
CCDC50	0.128795241297	0.50073323907	-0.113391244879	-0.00963149572868	0.225454021102	0.1750022341	0.315675892603	-0.269415185615	0.126078128371	0.0697926858451	0.169641130815	0.0460686103371	-0.158218801392	0.241663316976	-0.038360638621	0.0739563608891	0.231319319799
CCDC51	0.637802986425	-0.290164343355	-0.00847938847065	-0.305370179148	0.0272247397661	0.650269648478	-0.273265950798	-0.741303079928	-0.0550894504342	-0.0219427509672	-0.656477698278	-0.511356637833	0.149790998802	-0.415721656796	-0.265517496827	0.113012626157	-0.058413655382
CCDC58	0.840744771469	0.00292862375924	0.0141244962689	-0.46195121009	-0.0823204646864	-0.111275069579	-0.149801832574	0.435796646615	0.374068661132	0.00697957172252	0.365493071377	-0.275226102802	-0.227110729104	-0.0603941408116	0.442481108281	0.299883864119	-0.0957469359017
CCDC59	NA	-0.405551782358	-0.233552460085	NA	-5.66210528234	0.775425931746	0.184133462935	-0.56810317744	0.418122067823	-0.432937981659	-0.568446014707	NA	NA	NA	NA	-0.142274697744	0.616435043111
CCDC6	-0.243029698091	-0.264330662121	-0.300202693219	0.463088415534	0.416274716738	-0.243394811099	-0.455232408073	0.210552511455	0.186385203224	0.0424719091461	0.0756987667707	0.0693130198238	-0.150060093879	-0.251112142533	-0.319133098389	-0.0729562156034	-0.0491633297268
CCDC61	-0.273621931504	-0.098071485398	-0.0743492702242	-0.220325825974	0.421562874586	-0.344150106228	0.467795172632	0.0205396359436	0.179789386406	-0.0830669121763	-0.398677722894	-0.115134685276	0.331788744143	-0.539367109098	0.630200698581	-0.299261283039	-0.148887193259
CCDC71L	-0.0424609829405	0.149315510017	-0.632368214185	-0.602398627625	NA	-0.185623699827	0.639988058865	-0.236734584828	0.378648648589	0.0942955029357	0.0933016168926	0.113848636873	-0.328690478247	-0.117251956787	-0.20589226033	0.177799452237	0.0977438302957
CCDC74A	NA	NA	NA	NA	NA	-0.786928521406	NA	-1.20639592387	NA	-0.181645226489	NA	NA	0.176517035904	-0.687915317926	1.05773952775	NA	NA
CCDC77	0.259736705398	0.633017684074	0.390209658993	0.470347166537	-0.0858802105226	-0.429892770967	-0.214067537903	-0.516597272132	-0.470292959424	-0.350424201982	NA	0.253941666124	NA	-0.608298674579	NA	-0.621322998889	0.340911523629
CCDC8	0.226356677496	0.534123186201	-0.827621539459	-0.341778661188	-0.10377025932	-0.329238769873	-0.297916632751	-2.56007586382	-0.139854344756	0.110140847536	0.723045357456	-0.354512064682	NA	0.29927518926	NA	-0.220889839929	0.215138320684
CCDC80	0.169937757993	-0.229083896417	0.921879141747	-0.533485542062	-0.0695227207624	-0.190780580319	-0.286096515277	0.359737842119	0.685432846195	-0.293749133506	-0.316633547155	0.537694140728	0.591530532868	0.769318200972	0.199077213764	0.190203328629	0.290162657212
CCDC82	-0.208260653716	0.130242118007	0.298386506836	0.0759612666088	NA	0.0831892654707	NA	-1.36363627352	0.129757303417	0.284901332275	0.324344314071	NA	-0.330858008617	-0.141593443632	0.109395934166	0.214499343375	-0.148376486196
CCDC84	NA	0.259768927939	NA	-0.0740006117825	NA	-0.0201201605572	0.101713171412	-0.0809051887261	0.140348875519	0.231520109907	0.295063696304	-1.16874157542	NA	-0.65173383934	NA	-0.0985324950986	0.158090908331
CCDC85B	-1.87711362971	0.654258718885	-2.78836824132	-0.519395760089	-0.796176426751	0.237861335846	-0.102530291326	0.610068342121	0.821497721825	-0.230841399393	0.212650792888	1.05890202412	-0.105304727571	-0.114114470842	0.289783344412	0.203354684564	-0.140179385008
CCDC85C	-0.439224964905	-0.398172123427	-0.255007145504	-0.0053059026349	-0.00112379362681	0.368572383746	0.196340229907	-0.206429953927	0.533991190884	0.10864886098	-0.276714531846	0.453766696095	0.637834954558	-0.152101461334	-0.0468411412149	0.699243834494	-0.0964858391464
CCDC86	-0.222569818391	-0.517331144205	0.098359675638	-0.296549092427	-0.139013397381	0.300447332862	0.190220645722	-1.27417403415	0.301458437944	-0.151213201312	0.0488984297269	-0.631464250408	0.00770166618277	-0.408690889329	-0.489876805375	0.0314875416183	0.370444361407
CCDC88A	-0.319607924917	0.237141584946	-0.133605399048	-0.145840553802	-0.208120568964	0.463279401035	0.704192361584	-0.317688085047	-0.255991953699	0.292981328411	0.456228380915	-0.0936220856575	-0.154400480938	0.45116371543	-0.199806358911	-0.0191174297768	-0.0532831121229
CCDC88B	-0.197273003441	0.398057231975	0.0483328973337	-0.000146342314541	-0.158458500475	0.577082114871	0.447137694818	-0.674781635067	-0.0672003231729	0.450235119027	0.011454265111	-0.244663877226	-0.322628447643	0.0229606921418	0.0465666477776	-0.125344545444	0.239065895693
CCDC88C	0.0853576189036	-0.690740564512	-0.449706787457	-0.712183741176	0.0453887927047	-0.165654806001	0.090617833996	-0.620336791178	0.218882718047	-0.220350947555	-0.585385055015	-0.314513601369	1.05676200711	-0.652886384667	-0.090630326661	-0.251124974855	-0.194912235673
CCDC9	-0.115112262541	-0.535671606427	-0.328852366598	0.170311587682	-0.129825275629	-0.243833086131	0.324399305607	-1.13224042759	0.255254227792	-0.107988881906	0.0795813468591	-1.02509792707	0.623337860377	-0.237841401315	-0.343549431397	0.000612233186631	0.127507653856
CCDC90B	0.665395880874	0.223044682752	0.155901814787	-0.0171324418157	-0.161817084168	0.0132687159858	0.193912046992	0.158838812581	-0.226942086901	0.0379450497567	0.0572167370597	-0.0569547661018	0.249511133217	0.209015003155	0.129689718092	0.395600214497	0.0161281310505
CCDC91	0.322768893547	0.266720159061	-0.0450189751403	0.246352138702	-0.348641157157	-0.289499384811	-0.431063819729	-0.780946568603	-0.110223955371	-0.337156656913	-0.793878929155	-1.06988816825	-0.233252288066	-0.137301245554	-0.473648567162	-0.0200191473458	0.201231196882
CCDC92	0.135579913916	0.142068464152	0.242462797097	0.1980420303	0.0961001865072	-0.132638145978	0.152118077887	-0.253162991979	0.0208563392805	0.0551756540354	0.182894895716	0.0151032517091	0.239562559078	0.199344649913	0.157536835916	0.12161457819	0.251884666011
CCDC93	0.0716834270435	0.0453134332546	0.248161807635	0.0500238295371	0.0392859812813	0.15765432484	0.185300890999	0.0465668650785	-0.0954558078854	0.159139340088	0.0545980931795	-0.13547755382	0.063589065183	0.196085520316	0.292951934661	-0.0552645423037	0.0718147744807
CCDC94	0.350460221338	0.336576165798	0.206892247681	0.573678769363	0.352536997013	-0.0900262136719	0.227765342051	0.16927921175	0.524800444976	0.045834027677	0.196081665134	-0.137450669097	-0.315372812666	0.116192938017	0.202053783669	-0.345596521159	-0.359997062215
CCDC97	0.00874718906531	0.111454167281	0.266029893984	0.299202345586	0.0128695786455	-0.06730479648	0.207965624998	0.17097467649	0.235798296358	-0.210115301795	0.260931522715	0.00818281616192	0.163831956581	0.072198435894	0.128867042859	0.577022687731	0.117768513817
CCHCR1	NA	NA	NA	NA	NA	0.0233994332563	NA	NA	NA	0.318236734705	0.143225953166	NA	-0.0429263472161	NA	-0.467763944252	NA	NA
CCL14	0.668554210549	-1.40497836078	0.600325089697	-0.345699043177	-0.0124570276306	0.0966571271737	0.217838847611	0.488684096812	0.265282342195	-0.165525657531	0.254067791043	-0.283054344709	-0.0263780579521	-0.0579417701546	-0.854906562292	-0.40394043395	0.405736706784
CCL18	-0.116270901021	-0.0898229318446	0.851194480479	0.540249803765	-0.323991785532	0.209259623752	0.67863291667	-0.252967840224	-0.641163745823	0.896854799016	0.0251023638168	-1.12882080587	-0.633758850213	0.179789493721	0.200317753771	-1.26850467999	-0.755108079311
CCL21	-0.460804760666	0.0260126449108	0.596636883515	0.354620796656	0.0813317523008	NA	1.30574384637	0.801877360597	-0.701593563531	-0.870691845439	-0.515177123994	0.56395049841	-0.680776530912	0.711580049048	0.0170357285626	1.00055201063	0.146075152122
CCL5	-1.24308012775	-0.0731979236551	0.0485145581471	-0.496055160713	-0.410817014548	1.3901391835	1.14729532786	-0.449319367829	-0.419191655687	-0.0690304137553	-0.144839025564	-0.157093340761	0.0812569950985	0.119576236266	-0.689408568107	0.0326558688522	0.441165621889
CCM2	-0.109212955208	0.258063096082	0.329284247134	-0.358506343867	0.213855845498	-0.031602788126	0.329676182426	-0.366795796021	0.10582975781	0.143723171761	0.122091733462	0.375395428307	-0.0551076076539	0.0506441699892	0.390273725852	0.276149715419	0.031088722468
CCNA2	-0.759119950997	-0.612220260913	-1.34354443236	0.610232161408	-1.25511521664	0.48828141219	-0.494920177537	-0.890777087416	-0.0379202859422	0.498326774145	0.554975224765	-0.346462652809	-0.158980267147	-0.857935194798	-2.73827147598	-0.00713224469654	0.24392110181
CCNB1	-0.458958677823	0.053329742459	0.293163692437	0.806771277417	0.181047336332	0.444095392624	-0.099330276735	0.0725664606439	0.129918321861	0.411827093147	0.541485575506	0.347441686779	-0.0318611552216	-0.376823966235	-1.19256592321	-0.332585569552	-0.0430155944319
CCNB2	0.233287660836	-0.180313652795	0.252395870243	0.334037716196	0.265150789029	0.225378345901	-0.166429073933	NA	-0.274124900855	0.480437868369	0.436091719617	0.141368879882	-0.685675394501	0.020429420227	-0.0324062928717	NA	NA
CCNC	-0.445647758108	0.341581978955	NA	-0.127969001492	0.7494415946	-0.0442709563404	NA	NA	0.102319653776	-0.141258096326	0.424444544597	-0.0338044077818	0.492030998353	-0.0346140972673	0.0147027777657	3.36233044443e-06	-0.316429725858
CCND1	0.34064754136	-0.977660172393	-0.349473073681	0.415459104285	0.362872322729	-0.854917297175	-0.72356912791	-0.358692149066	-0.480032475382	-0.428945403429	-1.23379741839	-1.05165120596	-0.267573634923	-0.627975888805	0.355589298665	-1.57558654512	0.5784216919
CCNDBP1	0.364046806856	0.367114555339	-0.122168853972	0.720076368729	-0.407568217227	-0.44981901924	0.0168955928126	-1.00958102903	-0.119306086902	0.438798308285	0.449278708417	-0.24770704956	-0.0506086304184	-0.946598983157	0.12321049372	-0.517126432602	0.0509106386405
CCNH	0.0541093441156	0.119876355917	0.373189355614	-0.12691721178	0.135071373081	0.266024590614	0.0222162955032	0.660123378217	0.109418965059	0.0124698138202	-0.0833681825289	0.137359021301	0.0887480980043	-0.0523608904692	0.0592510699608	0.285591756153	0.18862012531
CCNK	-0.419189533004	-0.234919886574	-0.0239456378556	-0.143723255288	0.04207966559	0.0634670127526	-0.00374248623922	0.557414104282	0.350828395928	-0.0363774733198	0.208865132063	0.31054805985	0.396267369426	-0.256720464003	-0.125257895735	0.024622064178	0.127893014284
CCNL1	0.0607003746467	0.234314692045	0.0155882071709	0.353292316404	-0.276550625833	0.0853005829291	0.309326999106	-0.246228018649	-0.0374694751897	0.0577983058723	0.464006382079	-0.148148798768	-0.23875884383	-0.0604919537493	-0.0435765242185	0.632885707676	0.240671981044
CCNL2	-0.250828038626	0.0803188854822	-0.187968312471	-0.369658060103	0.459242525003	0.116565226687	0.174894644715	0.902377843515	0.207513851337	0.105693697113	-0.116120976188	0.0509412798901	-0.385551602218	-0.0519279732704	-0.45766234209	-0.476252635129	-0.25418725465
CCNT1	-0.202780243294	-1.0221509905	-0.760784628945	-0.18153999747	-0.960054323792	0.342048783672	0.077546775325	-1.17336745177	-0.0779877662462	-0.295008713997	0.113266581688	-1.36657596877	0.419994024932	-1.32235283193	-1.55931902617	0.886018763685	-0.0378996491887
CCNT2	-0.18700247481	-0.381604444205	0.128909427694	-0.296711533325	-0.566974496001	0.171118871577	0.00564200783906	-0.303307248715	0.0949548971903	0.00798315222427	-0.443691331091	-0.138738972872	0.219952911799	-0.336204393506	-1.0982057392	-0.192942985162	0.147161483189
CCNY	0.0955010639615	-0.0339543268835	-0.0253337345417	0.182538441137	-0.152109022439	0.117980018923	0.39976505687	0.645424652009	0.400309309165	0.313595544828	0.0699175995076	0.116696596265	0.214672180276	0.196126422776	0.373547929919	0.829797626015	0.238316824986
CCNYL1	-0.270884425169	0.242926686515	NA	0.976246273294	0.0255987852444	0.101085259633	0.0090299810664	-0.981645673915	-0.273490225961	0.43273979064	-0.491819758705	0.201325949253	0.49701528829	0.363008335969	-0.0130305957588	NA	NA
CCP110	-0.0854940590013	-0.0551292648398	0.159104192404	0.0247605649465	-0.469983291787	0.291289250439	-0.240052967517	-0.135394141244	-0.172499288477	-0.245436487536	0.486464664046	-0.579777984674	0.542540222138	-0.144998565588	0.123239108758	0.210195413407	-0.107098328988
CCPG1	-0.686380886558	0.216637978632	0.417559636078	0.372033887972	NA	-0.0872923636615	0.521582347871	-2.77179785682	-0.11009191175	-0.308500774539	-0.344274195345	-2.52330958085	0.00642967154157	NA	-0.426577518907	NA	NA
CCS	0.312724169938	0.199866918319	-0.130496423892	-0.364541034293	0.28289207189	0.193269966556	0.0295847082843	0.0917392222015	0.0630556401503	-0.122156721388	-0.0234202892838	0.368058280163	0.361056982127	0.00918282975585	0.348716531391	-0.393474544309	0.545983147382
CCSAP	NA	-0.925446613047	NA	-0.262020337459	-0.673473013545	NA	NA	-0.760322660971	0.183194955728	NA	NA	NA	-0.0960364619403	NA	-0.9211188336	-0.060367683348	0.901483741798
CCSER2	0.362306404797	0.162182374504	0.206802876387	0.0239229841629	NA	-0.136525023508	0.503799959314	-0.450375788447	0.109355377546	0.260138362306	0.6297943784	-1.80126454279	NA	0.14549382513	NA	-0.473780550961	-0.675784958519
CCT2	-0.117344989418	-0.272440432698	0.136043494884	0.345313566573	0.295819158644	-0.147728052197	-0.387063856531	0.510834998074	0.053878121115	-0.0835852239653	-0.216815087316	0.166233891814	-0.130928421184	-0.0756512690214	0.0291794398797	-0.224042986934	-0.0619628905194
CCT3	-0.0852701286214	-0.282895386961	0.0986444249679	0.33606346537	0.272497895637	-0.18383486791	-0.335172668382	0.370619396253	-0.0913754281899	-0.0923187276705	-0.186641491945	0.123094186301	-0.113360255665	-0.0870869118026	0.0298512184474	-0.277171391486	-0.065730692088
CCT4	-0.0738593284021	-0.213396395798	0.107231083838	0.228359270915	0.113794486055	-0.133861533679	-0.260212968142	0.825628275477	0.0904523642935	-0.00743296055694	-0.186338238958	0.135345246576	-0.0723987168842	-0.0056791048454	-0.0338857458108	-0.210821214133	-0.0585606461295
CCT5	0.00740077723038	-0.12024497848	0.142260751854	0.479255154264	0.261544222343	-0.225943563066	-0.295645941332	0.581431244897	0.0548389340525	-0.103410774425	-0.198395979484	0.306568736792	-0.16404851659	0.0708384136181	0.125657132985	-0.176745497361	0.0159793317178
CCT6A	-0.0165925291057	-0.183386103636	0.139235798285	0.369182076185	0.314909155736	-0.278640985616	-0.382343297342	0.793723083111	-0.15688453607	-0.0958736289234	-0.118152535459	0.194004804916	-0.139395485345	-0.134702657949	0.149453614281	-0.243051741003	-0.0731408452041
CCT6B	0.41206035533	-1.15237700356	NA	NA	-1.26944652018	-0.243021955974	NA	NA	0.0234092396342	-0.0830741566894	NA	NA	1.13352454233	NA	-0.245755834868	NA	NA
CCT7	-0.0576229814948	-0.204800900736	0.0445116606343	0.335188942964	0.159183232967	-0.168438025971	-0.325116919211	0.641414337782	-0.00905429276224	-0.0640403158576	-0.141961272018	0.220225670059	-0.173420062992	-0.0226834185988	0.241563828705	-0.282574356721	-0.119335341428
CCT8	-0.180037824874	-0.183914018291	-0.02694715503	0.43616633608	0.0319504905496	-0.25251898636	-0.285877495649	0.169488134782	-0.0159118537713	-0.0461092125486	-0.11957924019	0.16327761571	0.0158736710037	-0.111015363012	-0.19894517584	0.0103677000225	0.0749245531136
CCZ1	-0.171377234998	0.255833568666	0.0970201069996	0.30940800048	0.221696419431	0.0786901138005	0.20710101444	-0.0270621237889	-0.0683944811357	0.297843551711	0.239851069311	0.199947062352	-0.0369442725133	0.204862468599	0.0946610833459	-0.314868928164	-0.0552267655284
CD109	1.25672940095	0.0334170085155	-0.281306589177	1.06152820404	0.0444372901605	-0.84157557107	-0.845398760477	-0.159313988749	-0.509134557669	-0.262605939878	0.931715580213	-0.332765861149	-0.685859930377	-0.0218621652482	0.0932831298328	0.938021601988	-0.738294551964
CD14	-0.0966191618927	0.576638089275	0.0288472836633	-0.415582720528	-0.0539179534687	-0.031955439871	1.18637330755	0.610312049606	-0.304600854506	0.0284049207409	-0.0290920973854	0.076558001085	-0.569177035558	-0.00243861210817	0.285936374232	-0.473445846779	-0.0942749466177
CD151	-0.165685998955	-1.3922283531	-2.02104747091	0.131485182249	-1.64500222141	-0.446897511078	-0.0292303725886	-2.06964759072	-0.775514505567	0.392838900881	-0.181975722556	-1.14334152874	1.03007652232	-0.734464992296	-1.48231930837	0.924343829124	0.559075360597
CD163	-0.414128091807	0.276433015911	-0.192548392121	-0.639460643432	-0.416920578378	0.489263659037	1.03416862885	0.0357790387755	-0.334212584683	1.03179432649	-0.0902963492586	0.154877887665	-0.419508503503	0.03845355824	0.321375434073	-0.0869710751176	-0.374845231327
CD177	NA	-0.141560312884	NA	0.0156233010992	-0.516525275163	0.497760279419	NA	-1.26055055867	-0.399862694127	1.19496406533	0.468638566572	-0.526548695471	NA	NA	NA	NA	NA
CD180	-0.652042523005	-1.27345419365	-0.279899167216	-1.25104811227	-0.571326112183	-0.405074813803	0.868754402383	-0.693075582458	-1.71351274834	0.709371244224	0.28526993277	0.0865845193475	-1.48422856343	-0.199203081871	0.285161964535	-1.31234142845	-0.853352179739
CD1A	NA	NA	NA	NA	-1.42499559337	NA	2.50315418464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CD2	-0.107561814809	0.0206314639554	-0.891065221971	-0.788665968036	-0.168939424501	0.931221513934	1.14187515344	-1.11717215008	-0.470344548128	-0.051316663092	-0.247546728816	-1.50402713044	0.71710444049	-0.745749904333	-2.02863398535	0.698135403007	0.790488403477
CD200	NA	-0.0375194702253	NA	NA	NA	NA	NA	NA	-0.381421241014	NA	NA	NA	0.312187747737	NA	-0.0801069146968	NA	NA
CD207	NA	NA	NA	NA	-0.758593120364	-0.625490830045	2.51165828998	NA	NA	NA	NA	NA	-0.380321442984	NA	-1.65003630379	-1.0411415846	-0.343040437477
CD209	-0.30747838721	1.04657595108	-0.104282065046	-0.823577880642	-0.180339089768	-0.2904194498	1.27942759607	0.722675113559	-0.553452025351	0.075458506486	-1.01130295938	0.96605259877	-0.018867692388	-0.00577151421714	0.861424236101	-0.115953082695	-0.256164692539
CD247	-0.780308434373	NA	0.27304739181	NA	-0.295130527816	0.705329780228	0.515070958674	-0.622982931488	NA	0.373479447764	0.0233778956914	0.189082983958	0.133886199273	0.176099362855	-0.296821330278	0.252675259006	0.499039005703
CD248	0.30407986935	-0.209213602003	0.257637455613	-0.378258359782	-0.257295965982	-0.00477506392935	0.0246480735947	0.179985526161	0.0844466440961	0.402903425349	-0.182563383347	0.633833108168	-0.0246865608384	-0.0209549101926	0.308679633641	-0.384924089549	0.0395061313262
CD276	0.359232949649	-0.199021527842	-0.278025420907	0.880768991853	-0.384350579908	0.279492457286	-9.58714884048e-05	0.40442648128	0.414487000998	0.487862489162	-0.0925495657187	0.228519906792	0.205882303512	0.391648525058	-0.0810268481765	-0.0703065874804	0.0711893899126
CD2AP	-0.295765833521	0.0833210798876	-0.15500768313	-0.0108419818708	0.0140074872843	0.083654461058	-0.0278601881787	0.112798111335	-0.228155451858	-0.23382090433	0.257245175174	-0.341320074111	0.131039891353	0.0489083986698	-0.102013770543	-0.433427140863	-0.116254824637
CD2BP2	0.651515422839	-0.161972809944	-0.0107245075451	-0.0949878169082	0.162752604771	0.0932620606334	-0.0632502475964	-0.361930781303	0.339292460911	-0.260649330604	0.0543063062955	-0.147363231663	-0.0178751303106	-0.204170604744	0.0555293248343	-0.299108563618	0.0192693023057
CD300A	0.118319947968	-0.211956533613	-0.354568353604	-0.664449623262	-0.370172406043	0.167057204317	1.2060561754	0.260567337159	-0.298916599084	0.6452037701	0.402647866918	-0.397903211876	0.194477975155	-0.643706897126	-0.271381537387	-1.20106337001	-0.17192100257
